text	confidence_value	confidence_level
Even when focusing on a specific condition, such as stroke, the variety of encountered upper limb impairment patterns means that a single sensing modality, such as electromyography (EMG), might not be sufficient to enable controls for a broad range of users.	0.2909433841705322	High	Semantic Scholar
We believe that robotic hand orthoses developed as multimodal sensory platforms with help address some of the key challenges in physical interaction with the user.	0.6670511960983276	High	Semantic Scholar
For autonomous quadrotors to be used for applications such as delivery, disaster response, and inspection, there is a need to fly near obstacles, especially in urban and indoor environments.	0.44817689061164856	High	Semantic Scholar
A key challenge in enabling these capabilities is to plan trajectories, in a limited time period, that are safe, collision-free, and dynamically feasible.	0.2251703143119812	High	Semantic Scholar
In this context, dynamic feasibility means that the trajectory can be accurately tracked in flight: a critical requirement when flying near to obstacles.	0.11554493010044098	High	Semantic Scholar
for quadrotor applications, as presented here, is shown to be the best planner for high-speed trajectories in tight confines, while relaxing the need for initial seed-paths that are collision free.	0.33305156230926514	High	Semantic Scholar
We propose the use of the convex optimization-based EDA (cvxEDA) framework to automatically characterize the force and velocity of caressing stimuli through the analysis of the electrodermal activity (EDA).	0.11642617732286453	High	Semantic Scholar
In addition, it ensures low-memory consumption, due to a sparse representation of the EDA phasic components.	0.19526471197605133	High	Semantic Scholar
EDA recordings were gathered from 32 healthy subjects (16 females) who participated in an experiment where a fabric-based wearable haptic system conveyed them caress-like stimuli by means of two motors.	0.2994101941585541	High	Semantic Scholar
Six types of stimuli (combining three levels of velocity and two of force) were randomly administered over time.	0.7955631017684937	High	Semantic Scholar
Performance was evaluated in terms of execution time of the algorithm, memory usage, and statistical significance in discerning the affective stimuli along force and velocity dimensions.	0.11817407608032227	High	Semantic Scholar
In the past decade, there has been little effort to provide a systematic review of SW research.	0.12459205836057663	High	Semantic Scholar
This paper aims to provide a complete state-of-the-art overview of SW research trends.	0.27076590061187744	High	Semantic Scholar
We expect that the information gathered in this study will enhance awareness of the status of contemporary PW as well as SW technology and increase the functional mobility of people who use PWs.	0.7240587472915649	High	Semantic Scholar
