text	confidence_value	confidence_level
Real-time experimental results demonstrate the effectiveness of the applied strategy.	0.999973475933075	High	Semantic Scholar
In computer and robot vision, the task of identifying semantic categories at a per pixel level is known as scene parsing or semantic segmentation.	0.9973984360694885	High	Semantic Scholar
While much progress has been made in scene parsing in recent years, current datasets for training and benchmarking scene parsing algorithms focus on nominal driving conditions: fair weather and mostly daytime lighting.	0.9998674988746643	High	Semantic Scholar
To complement the standard benchmarks, we introduce the Raincouver scene parsing benchmark, which to our knowledge is the first scene parsing benchmark to focus on challenging rainy driving conditions, during the day, at dusk, and at night.	0.9999273419380188	High	Semantic Scholar
One objective is to emphasize the three-way tradeoff among computational efficiency for large-scale swarms, stability, and robustness under uncertainty, and the optimal system performance.	0.9903886914253235	High	Semantic Scholar
We also prove that this feedback controller ensures a specified cost function to achieve optimality.	0.9963673949241638	High	Semantic Scholar
Then, under the framework of adaptive critic designs, we use critic networks to solve the Hamilton-Jacobi-Bellman equations associated with auxiliary subsystem optimal control laws.	0.9977785348892212	High	Semantic Scholar
The critic network weights are tuned through the gradient descent method combined with an additional stabilizing term.	0.999631404876709	High	Semantic Scholar
By using the newly established weight tuning rules, we no longer need the initial admissible control condition.	0.9949461817741394	High	Semantic Scholar
Here, we study neuronal dynamics using different settings on a neuromorphic chip built with flexible parameters of neuron models.	0.9998378157615662	High	Semantic Scholar
In this paper, we propose an online hashing tracking method with a further exploitation of spatiotemporal saliency for template sampling.	0.995123028755188	High	Semantic Scholar
In addition, only the availability objective is described in the SLA, but not the performance objective.	0.9981386661529541	High	Semantic Scholar
To demonstrate the feasibility and the advantage of this framework, we evaluate its impact on query optimization.	0.9990863800048828	High	Semantic Scholar
In this paper we propose a new answer to these questions using a standard procedure devised by the safety community to validate complex systems: the hazard and operability analysis (HAZOP).	0.9987212419509888	High	Semantic Scholar
This checklist can be utilized to evaluate existing test datasets by quantifying the covered hazards.	0.9999831914901733	High	Semantic Scholar
We evaluate our approach by first analyzing and annotating the popular stereo vision test datasets Middlebury and KITTI.	0.9997766613960266	High	Semantic Scholar
The presented approach is a useful tool to evaluate and improve test datasets and creates a common basis for future dataset designs.	0.9997830986976624	High	Semantic Scholar
Furthermore, we formally proof the output-strictly passivity of the system with respect to an energy-like storage function and a certain input–output pair.	0.9913017153739929	High	Semantic Scholar
The theoretical findings are validated through extensive simulations.	0.9977428913116455	High	Semantic Scholar
Community discovery plays an essential role in the analysis of the structural features of complex networks.	0.9960266351699829	High	Semantic Scholar
In this study, we propose a fast parallel community discovery model called picaso (a parallel community discovery a lgorithm based on approximate optimization), which integrates two new techniques: (1) Mountain model, which works by utilizing graph theory to approximate the selection of nodes needed for merging, and (2) Landslide algorithm, which is used to update the modularity increment based on the approximated optimization.	0.9988451600074768	High	Semantic Scholar
Extensive experiments were conducted on real and synthetic complex network datasets, and the results demonstrate that the proposed algorithm can outperform the state of the art methods, in effectiveness and efficiency, when working to solve the problem of community detection.	0.9946701526641846	High	Semantic Scholar
Moreover, we demonstratively prove that overall time performance approximates to four times faster than similar approaches.	0.9965775609016418	High	Semantic Scholar
A novel, unsupervised nonparametric model of multivariate probability density functions (pdf) is introduced, namely the Parzen neural network (PNN).	0.9999531507492065	High	Semantic Scholar
Besides being profitably simple, the PNN turns out to have nice properties in terms of unbiased modeling capability, asymptotic convergence, and efficiency at test time.	0.9995366930961609	High	Semantic Scholar
Of numerous approaches to alleviating its conditional independence assumption, feature weighting has placed more emphasis on highly predictive features than those that are less predictive.	0.9982219934463501	High	Semantic Scholar
